0x6cAEd9871FAb276e2d9B08183393C9aDcb16Ec34,44002.97676002684
0xd2cbB2EfC68c8F7819807EAe033CD5c84Af8e235,38085.03786441841
0x7a50eD53b37438ddf8b7eE3F0854eE31080F9192,11654.300046862669
0x6cD4f677e80c03E45c11338D623f7b29dFD88026,234.2131318540942
0xfF3E5d22AA552AC49e96C36be51eCBed2911ADaF,1021
0x645df68306425e857A27bbAfe5d88Ec9c2969a95,18640.546922634312
0x6E3988970d0eC7F2Dc849058a70ea1E69F74e800,23869.38433920862
0x5B666cD9804596373aF913CECca83eB015da8E8a,914.199055568404
0x84868af3Fa7B28668E51D92DbdFe3edd5521d8d0,2483.2674719839692
0xB8609A16f6122915ceA8510b383CEa13d9Cea073,18294
0x84df3dBCA25A8D459fe3F3707f33eCFAe01b2e68,11963.48287495853
0x6D5016A8962F7259DA5fbcA85c199AC8073F9960,193684.2674813787
0x82bBCd441130Bf78d9053484B124708eA77eD66e,19867.9
0xaaEb5a2F9908634FBbe9b5fd6610F140799FfC7c,2501.1453930988832
0x478664205b22f42a4b2F8fF87f907F9F7C2d5370,298333.1222872166
0x0a8Aae909053040413FCd4dDB69282F5e0Db166d,50265.259043826794
0x3cff9898Ea68E5E8583F9E1E481Bb8fA74c91705,7310.765374884731
0x532aD6dfA7691820c397725679D9BB4089CB16AC,835.062
0x66e5Fec972593585B244D12e2469829C997Df9a9,1264.1150819970098
0x7c2c11724Cc9352D09dD21f852FD9ECfB26a1d5b,2449.774883926043
0x4a00286365E41248F6FBDFA067779368B14AdaC2,40002.584535778245
0x01002Ce343a5f5B5a1759843416c7cAEAc60967d,1478.999987977809
0x717D0a26Cc02A71c4D11099e0ECe3431a8728585,1946.2374948084182
0xA8b5D8D924f6B464aDb648d69AaC2B179225CaA5,14313.591245116615
0x9c4B619753C4531E5F56e99881f38456D07a5826,1500000.9465354085
0x9755e45F5458c5c3Cd65753588130c6bFBBC064D,43084.27596736211
0x9D85C3B9fb54E35b1203Fe08B6b866641F081744,6897.934364948637
0xA7A526F9dD40cE8eF58393fD94023766C7B27AB3,876.1427989618725
0xB865F03f93872d1FF2A88d82cD774b554390b7f8,3796.1308032768507
0x1E066a13Cb64bA51a67C0F1FD7e377242FD2dB96,35672.448927875324
0xBe1C7517c5360544D1b56b44104e691101Ca38a2,20313.400557077603
0x1Cb50E394331ED0ba24325b0D7B98cA384DADb4b,2.7058458686098
0x8BD24B5a94CF34f5A5991696cF83C80F8FAbEBCc,19260.5933424844
0x500e3984Cbe678D7A5B2dF1BF9D6173a57D1b7C7,13500
0xD4Eae2E2c6deAd72575537Eff25A92cBC15C3214,30001
0x875499B3A4c574f5A9C48BadFE66Ca49C8878De2,10227.824399630263
0x0092c8813b3b1CD535124Bae1b61c75d92949e71,3402.816906280968
